fecha,tmed,tmax,tmin,prec,velmedia,racha,sol,hrMedia,temp_categoria,humedad_categoria,viento_categoria,lluvia_categoria,sol_categoria,descripcion_dia
2023-10-10,22.7,26.5,18.9,0.0,3.1,7.8,9.9,73.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-10-11,22.1,26.8,17.4,0.0,3.6,7.8,9.2,73.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-10-12,21.3,26.2,16.4,0.0,3.6,7.2,10.0,78.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-10-13,21.6,27.1,16.1,0.1,2.8,6.7,7.5,75.0,Agradable,Húmedo,Brisa,Lluvia ligera,Soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Soleado."
2023-10-14,25.0,29.9,20.1,0.0,4.4,13.9,4.2,62.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2023-10-15,21.1,25.9,16.3,0.0,3.3,7.8,5.8,71.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2023-10-16,23.2,27.3,19.1,0.0,3.9,7.8,7.7,68.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-10-17,22.8,26.3,19.2,0.0,3.1,10.3,7.4,72.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-10-18,24.6,28.9,20.3,0.0,3.3,10.8,7.6,63.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-10-19,21.7,26.1,17.3,18.2,5.8,27.2,0.9,75.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2023-10-20,19.8,23.8,15.7,0.0,4.2,13.3,8.2,54.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-10-21,18.6,22.8,14.3,0.0,4.4,7.8,8.2,60.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-10-22,18.0,21.6,14.3,3.1,4.2,22.2,1.2,72.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2023-10-23,18.4,21.1,15.8,0.3,2.8,9.7,0.9,84.0,Agradable,Húmedo,Brisa,Lluvia ligera,Nublado,"Agradable, Húmedo, Brisa, Lluvia ligera, Nublado."
2023-10-24,18.9,24.4,13.4,0.1,2.2,11.4,8.8,59.0,Agradable,Húmedo,Brisa,Lluvia ligera,Soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Soleado."
2023-10-25,19.8,25.7,13.8,0.0,3.1,9.7,2.4,71.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2023-10-26,22.8,28.2,17.4,0.0,5.0,10.8,8.4,65.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-10-27,21.0,24.5,17.4,0.0,5.0,14.4,5.5,52.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2023-10-28,19.4,25.7,13.0,0.0,2.2,9.7,9.6,59.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-10-29,17.2,22.4,12.0,0.0,3.6,20.6,7.0,79.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-10-30,20.4,24.3,16.4,0.0,3.3,11.4,3.0,63.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2023-10-31,17.2,19.3,15.1,2.0,2.2,10.8,0.0,66.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2023-11-01,19.4,26.3,12.6,0.0,3.1,8.3,8.8,61.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-02,20.6,27.4,13.8,0.0,4.2,18.6,3.6,72.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2023-11-03,18.2,21.8,14.5,0.0,5.6,16.9,5.3,54.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2023-11-04,19.2,25.7,12.7,0.0,4.4,12.5,8.7,61.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-05,18.9,22.9,14.9,0.0,6.7,13.9,9.2,49.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-06,16.8,21.1,12.5,0.0,5.3,12.5,9.0,50.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-07,16.6,20.8,12.4,0.0,4.7,11.4,9.2,53.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-08,14.4,19.2,9.5,0.0,3.3,8.3,6.8,64.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-09,18.6,25.5,11.7,0.0,3.3,9.2,7.2,61.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-10,19.4,23.2,15.6,0.0,6.1,13.9,9.1,50.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-11,20.9,24.2,17.6,0.0,8.6,18.9,9.1,58.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-12,22.9,28.0,17.8,0.0,6.9,16.1,7.2,55.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-13,19.8,25.2,14.5,0.0,1.9,10.8,7.9,67.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-14,19.4,25.7,13.0,0.05,1.7,9.2,8.2,74.0,Agradable,Húmedo,Brisa,Lluvia ligera,Soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Soleado."
2023-11-15,16.1,20.9,11.3,0.05,2.2,7.8,8.6,85.0,Agradable,Húmedo,Brisa,Lluvia ligera,Soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Soleado."
2023-11-16,16.6,22.5,10.7,0.0,2.5,7.2,4.6,73.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2023-11-17,15.4,20.8,10.0,0.0,1.4,5.8,7.7,83.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-18,15.5,20.2,10.8,0.0,2.8,7.2,6.6,79.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-19,17.2,22.6,11.7,0.0,3.6,7.2,8.5,77.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-20,16.4,23.9,8.8,0.0,4.2,14.4,8.4,65.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-21,18.4,21.4,15.3,0.0,6.9,14.4,8.4,61.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-22,16.4,21.6,11.1,0.0,6.4,11.7,8.4,36.0,Agradable,Seco,Brisa,Sin lluvia,Soleado,"Agradable, Seco, Brisa, Sin lluvia, Soleado."
2023-11-23,13.0,18.5,7.4,0.0,3.3,8.3,8.4,70.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-24,14.6,22.7,6.4,0.0,4.4,10.3,8.4,48.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-25,17.2,23.6,10.9,0.0,6.4,12.8,8.4,34.0,Agradable,Seco,Brisa,Sin lluvia,Soleado,"Agradable, Seco, Brisa, Sin lluvia, Soleado."
2023-11-26,13.3,19.4,7.2,0.0,3.1,8.9,8.1,68.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-27,16.6,21.7,11.6,0.0,7.2,16.1,8.4,54.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-28,17.6,20.8,14.5,0.0,9.2,16.9,3.3,56.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2023-11-29,18.6,24.6,12.6,0.0,2.2,9.2,7.6,67.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-11-30,18.5,23.3,13.7,0.0,1.4,12.8,3.5,73.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2023-12-01,15.6,19.4,11.9,1.3,5.8,12.8,1.6,71.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2023-12-02,13.0,16.9,9.0,0.0,6.1,15.0,8.5,62.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-03,12.0,17.1,6.8,0.1,3.3,11.4,7.2,71.0,Frío,Húmedo,Brisa,Lluvia ligera,Soleado,"Frío, Húmedo, Brisa, Lluvia ligera, Soleado."
2023-12-04,11.8,15.9,7.6,0.4,3.9,11.7,0.0,82.0,Frío,Húmedo,Brisa,Lluvia ligera,Nublado,"Frío, Húmedo, Brisa, Lluvia ligera, Nublado."
2023-12-05,14.0,16.6,11.4,0.05,4.4,11.7,0.0,70.0,Frío,Húmedo,Brisa,Lluvia ligera,Nublado,"Frío, Húmedo, Brisa, Lluvia ligera, Nublado."
2023-12-06,13.0,14.4,11.5,1.6,2.8,6.1,0.0,90.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2023-12-07,15.5,18.9,12.1,0.0,3.3,9.2,4.7,84.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2023-12-08,17.0,21.5,12.4,0.0,5.0,16.4,6.8,62.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-09,18.4,22.6,14.3,0.0,8.1,13.9,7.8,52.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-10,16.9,22.3,11.5,0.0,2.8,16.4,8.4,74.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-11,14.2,18.0,10.5,0.05,1.9,6.7,5.1,86.0,Frío,Húmedo,Brisa,Lluvia ligera,Parcialmente soleado,"Frío, Húmedo, Brisa, Lluvia ligera, Parcialmente soleado."
2023-12-12,20.3,29.4,11.2,0.0,3.9,9.7,7.9,45.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-13,15.9,19.1,12.7,0.0,5.6,26.4,0.3,62.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2023-12-14,15.2,19.8,10.6,0.0,7.2,8.6,7.1,47.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-15,11.7,17.4,6.0,0.0,5.0,8.9,8.3,65.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-16,11.6,17.9,5.4,0.0,2.8,7.8,8.4,76.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-17,10.9,17.4,4.4,0.0,3.6,8.3,8.1,70.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-18,11.8,18.4,5.2,0.0,3.1,6.7,8.3,61.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-19,11.1,18.1,4.1,0.0,3.3,13.3,8.7,67.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-20,14.4,17.2,11.7,0.2,10.0,16.9,5.4,43.0,Frío,Húmedo,Brisa,Lluvia ligera,Parcialmente soleado,"Frío, Húmedo, Brisa, Lluvia ligera, Parcialmente soleado."
2023-12-21,13.5,19.2,7.8,0.0,3.1,13.3,8.3,48.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-22,12.2,19.0,5.4,0.0,3.1,6.7,8.3,73.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-23,11.3,17.7,4.9,0.0,2.5,6.7,8.3,80.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-24,11.6,18.4,4.8,0.0,3.1,7.2,8.3,82.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-25,11.8,17.4,6.3,0.0,2.8,7.2,8.3,78.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-26,10.8,17.2,4.3,0.0,3.1,8.9,8.2,77.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-27,11.3,17.9,4.7,0.0,2.8,7.2,8.3,72.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-28,11.3,17.3,5.3,0.0,2.5,7.2,3.7,78.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2023-12-29,13.4,18.2,8.5,0.0,2.2,8.3,0.6,78.0,Frío,Húmedo,Brisa,Sin lluvia,Nublado,"Frío, Húmedo, Brisa, Sin lluvia, Nublado."
2023-12-30,16.0,21.3,10.7,0.0,2.2,9.2,8.0,60.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2023-12-31,15.8,20.7,10.8,0.0,6.9,13.3,4.7,57.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-01-01,17.8,21.4,14.1,0.0,6.1,12.8,7.5,54.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-01-02,15.6,23.1,8.0,0.0,3.6,9.7,8.0,63.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-01-03,18.0,24.7,11.4,0.0,4.7,10.8,8.4,48.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-01-04,16.4,20.9,12.0,6.3,3.1,9.7,0.2,68.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2024-01-05,12.8,15.6,9.9,0.0,8.1,18.9,7.4,58.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-01-06,10.8,13.8,7.9,0.0,5.0,13.9,4.2,62.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-01-07,12.3,18.2,6.4,0.0,4.2,13.9,8.5,46.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-01-08,12.6,17.3,8.0,0.0,3.6,14.4,5.7,54.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-01-09,11.6,12.8,10.5,2.5,3.3,7.8,0.0,82.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2024-01-10,12.8,17.1,8.6,0.0,4.7,14.4,5.7,72.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-01-11,13.9,18.4,9.4,0.0,5.0,12.8,7.8,69.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-01-12,12.4,15.5,9.2,0.0,6.1,13.3,0.2,75.0,Frío,Húmedo,Brisa,Sin lluvia,Nublado,"Frío, Húmedo, Brisa, Sin lluvia, Nublado."
2024-01-13,12.2,16.2,8.2,0.0,2.2,5.0,0.4,79.0,Frío,Húmedo,Brisa,Sin lluvia,Nublado,"Frío, Húmedo, Brisa, Sin lluvia, Nublado."
2024-01-14,12.2,18.4,5.9,0.0,2.5,7.8,8.1,80.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-01-15,15.2,23.1,7.4,0.0,1.9,7.2,0.2,57.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2024-01-16,13.1,17.4,8.8,6.7,2.8,8.3,0.0,81.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2024-01-17,16.1,21.9,10.3,1.1,3.6,8.9,5.1,84.0,Agradable,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2024-01-18,15.2,20.4,9.9,1.4,1.7,7.8,1.7,79.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2024-01-19,15.2,17.7,12.8,3.1,3.6,18.1,0.9,84.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2024-01-20,13.1,16.7,9.5,0.2,5.3,11.7,5.6,76.0,Frío,Húmedo,Brisa,Lluvia ligera,Parcialmente soleado,"Frío, Húmedo, Brisa, Lluvia ligera, Parcialmente soleado."
2024-01-21,13.9,17.2,10.6,0.0,2.8,8.9,5.9,73.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-01-22,12.7,18.0,7.4,0.0,3.6,7.8,8.5,77.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-01-23,12.0,17.6,6.4,0.0,3.3,6.7,8.4,83.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-01-24,13.6,20.6,6.5,0.0,3.3,7.2,8.5,61.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-01-25,15.6,23.8,7.4,0.0,3.1,8.3,8.5,58.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-01-26,15.2,22.7,7.7,0.0,2.5,8.3,8.2,58.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-01-27,14.2,20.7,7.7,0.0,3.3,7.2,8.5,69.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-01-28,12.8,18.1,7.4,0.0,2.8,5.8,2.0,79.0,Frío,Húmedo,Brisa,Sin lluvia,Nublado,"Frío, Húmedo, Brisa, Sin lluvia, Nublado."
2024-01-29,15.3,17.8,12.8,0.0,2.2,7.2,0.0,77.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2024-01-30,15.3,17.4,13.2,0.0,3.1,10.3,0.0,75.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2024-01-31,16.1,17.3,14.9,0.0,5.6,10.8,0.0,72.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2024-02-01,13.0,17.1,8.9,0.0,2.5,10.3,1.4,66.0,Frío,Húmedo,Brisa,Sin lluvia,Nublado,"Frío, Húmedo, Brisa, Sin lluvia, Nublado."
2024-02-02,11.7,17.9,5.5,0.0,3.3,6.7,8.8,78.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-02-03,14.0,17.4,10.7,0.0,3.6,10.8,7.6,74.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-02-04,13.5,18.2,8.8,0.0,2.8,6.7,9.1,73.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-02-05,11.7,17.6,5.8,0.0,3.1,6.7,6.8,77.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-02-06,16.7,23.4,10.0,0.0,6.1,13.3,8.3,44.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-02-07,17.4,22.5,12.4,0.0,5.6,11.7,6.8,53.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-02-08,13.4,17.7,9.1,0.5,2.8,11.7,1.0,75.0,Frío,Húmedo,Brisa,Lluvia ligera,Nublado,"Frío, Húmedo, Brisa, Lluvia ligera, Nublado."
2024-02-09,14.8,17.5,12.1,23.2,4.4,13.9,0.0,91.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2024-02-10,15.7,19.6,11.8,0.0,3.3,15.3,6.8,64.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-02-11,14.1,16.3,11.9,0.0,1.7,10.8,0.0,69.0,Frío,Húmedo,Brisa,Sin lluvia,Nublado,"Frío, Húmedo, Brisa, Sin lluvia, Nublado."
2024-02-12,18.2,24.4,11.9,0.0,2.8,12.5,4.2,75.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-02-13,19.4,24.3,14.5,0.0,4.2,11.4,9.1,67.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-02-14,17.8,23.4,12.2,0.0,2.2,7.8,3.8,62.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-02-15,16.2,20.8,11.7,0.3,3.3,9.7,1.2,76.0,Agradable,Húmedo,Brisa,Lluvia ligera,Nublado,"Agradable, Húmedo, Brisa, Lluvia ligera, Nublado."
2024-02-16,16.2,19.8,12.6,0.0,7.2,13.3,1.7,61.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2024-02-17,17.4,22.6,12.1,0.0,4.4,10.3,9.2,69.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-02-18,14.2,20.0,8.5,0.0,3.9,7.2,9.9,68.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-02-19,13.6,19.7,7.6,0.0,4.4,8.3,10.0,79.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-02-20,15.0,21.4,8.5,0.0,4.2,7.8,10.0,71.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-02-21,14.7,19.4,10.0,0.05,3.6,8.9,8.7,85.0,Frío,Húmedo,Brisa,Lluvia ligera,Soleado,"Frío, Húmedo, Brisa, Lluvia ligera, Soleado."
2024-02-22,20.2,25.3,15.1,0.1,5.0,13.3,7.2,40.0,Agradable,Seco,Brisa,Lluvia ligera,Soleado,"Agradable, Seco, Brisa, Lluvia ligera, Soleado."
2024-02-23,14.8,18.5,11.2,0.4,7.2,18.9,5.1,45.0,Frío,Húmedo,Brisa,Lluvia ligera,Parcialmente soleado,"Frío, Húmedo, Brisa, Lluvia ligera, Parcialmente soleado."
2024-02-24,14.7,18.8,10.6,0.0,5.6,15.0,7.4,48.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-02-25,16.3,22.7,9.9,0.0,3.9,11.4,6.3,55.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
